ListingKey,CreditGrade,Term,LoanStatus,BorrowerAPR,BorrowerRate,ProsperRating,BorrowerState,EmploymentStatus,IsBorrowerHomeowner,OpenCreditLines,TotalCreditLinespast7years,DebtToIncomeRatio,IncomeRange,ListingCategory,CreditRating
A51735527098188056EAFCF,,60,Past Due (16-30 days),0.23318000000000005,0.2085,B,MD,Employed,True,11.0,21.0,0.16,"$100,000+",Debt Consolidation,B
0B653539139260522109BD8,,60,Past Due (1-15 days),0.15784,0.1396,A,OH,Employed,False,12.0,25.0,0.28,"$25,000-49,999",Business,A
3FFC358068451599649AC72,,60,Past Due (61-90 days),0.26877,0.2432,D,PA,Employed,True,9.0,12.0,0.22,"$25,000-49,999",Home Improvement,D
0B713586473886223AF631C,,36,Past Due (31-60 days),0.24246,0.2049,C,CA,Employed,False,7.0,33.0,0.32,"$50,000-74,999",Debt Consolidation,C
91B735442471281887F92A6,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,UT,Employed,True,6.0,24.0,0.85,"$1-24,999",Other,HR
EB263574553671328F0BD3C,,36,Past Due (1-15 days),0.25013,0.2124,C,MO,Employed,True,6.0,45.0,0.11,"$100,000+",Debt Consolidation,C
FAB23590400211315980ADF,,36,Past Due (31-60 days),0.17601,0.1399,B,CA,Employed,True,11.0,39.0,0.23,"$100,000+",Vacation,B
A7B23527929709916D9C2E4,,36,Past Due (16-30 days),0.30532,0.2699,D,IL,Employed,True,12.0,31.0,0.25,"$100,000+",Debt Consolidation,D
BE5A3582698679241EFF9AD,,36,Past Due (1-15 days),0.32538,0.2859,E,HI,Employed,True,4.0,30.0,0.19,"$50,000-74,999",Debt Consolidation,E
EF9F3597038850978963123,,36,Past Due (31-60 days),0.33204,0.2924,HR,IL,Other,True,12.0,47.0,0.36,"$75,000-99,999",Debt Consolidation,HR
5FF53561415121515A34D5E,,36,Past Due (91-120 days),0.33286,0.2932,E,AR,Employed,False,6.0,21.0,0.25,"$1-24,999",Debt Consolidation,E
A73E3511983065408601ECD,,60,Past Due (91-120 days),0.13248,0.11900000000000001,A,MI,Employed,True,10.0,19.0,0.17,"$25,000-49,999",Business,A
B8563558843110839BC598B,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,CA,Employed,False,4.0,9.0,1.53,"$1-24,999",Auto,HR
A6EA3556270661936AA5233,,36,Past Due (31-60 days),0.24758,0.2099,C,KS,Employed,False,20.0,23.0,,"$100,000+",Business,C
6DD73564503296842FD3719,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,TN,Employed,True,11.0,21.0,,"$50,000-74,999",Home Improvement,HR
1F2A3590509696610EAA61B,,36,Past Due (1-15 days),0.35356,0.3134,HR,NY,Employed,False,8.0,12.0,0.36,"$1-24,999",Debt Consolidation,HR
B37C359161815664830B099,,60,Past Due (61-90 days),0.29618,0.2699,E,MS,Employed,False,8.0,14.0,0.28,"$50,000-74,999",Household Expenses,E
6CD53585059733324EFD84E,,60,Past Due (61-90 days),0.21566,0.1914,C,IN,Employed,True,10.0,54.0,0.21,"$75,000-99,999",Household Expenses,C
0AE93583991409504D7BD8F,,36,Past Due (31-60 days),0.25371,0.2159,C,IL,Employed,False,4.0,22.0,0.19,"$25,000-49,999",Debt Consolidation,C
5BB0357450102311154A87A,,60,Past Due (91-120 days),0.20593000000000006,0.1819,B,OH,Employed,False,15.0,22.0,0.52,"$25,000-49,999",Home Improvement,B
F56E35931513622220D38F6,,36,Past Due (1-15 days),0.18837,0.152,B,NJ,Employed,True,17.0,39.0,0.26,"$100,000+",Debt Consolidation,B
F59035424348649827E24D6,,36,Past Due (61-90 days),0.24246,0.2049,C,NJ,Employed,True,8.0,24.0,0.22,"$50,000-74,999",Debt Consolidation,C
C00235242661350381D9A01,,36,Past Due (1-15 days),0.35132,0.3149,E,WA,Employed,True,14.0,23.0,0.49,"$50,000-74,999",Debt Consolidation,E
B2093556011389485DE9FF6,,36,Past Due (31-60 days),0.21434,0.1774,C,OH,Employed,False,8.0,29.0,0.11,"$25,000-49,999",Debt Consolidation,C
7A4B35246341070750A23DD,,36,Past Due (31-60 days),0.34887,0.3125,HR,WI,Full-time,False,3.0,15.0,0.16,"$25,000-49,999",Debt Consolidation,HR
42B0357633543589128AC25,,36,Past Due (61-90 days),0.25371,0.2159,C,UT,Employed,True,21.0,55.0,0.5,"$100,000+",Debt Consolidation,C
F5DB3590129833876E35A33,,36,Past Due (1-15 days),0.2533,0.2155,D,MI,Employed,True,9.0,17.0,0.27,"$50,000-74,999",Debt Consolidation,D
B8B13580650981106D1DDB7,,36,Past Due (16-30 days),0.18725,0.1509,B,TN,Employed,False,4.0,34.0,0.11,"$100,000+",Debt Consolidation,B
206335591036942081F7FEE,,60,Past Due (1-15 days),0.35365,0.3258,E,TX,Employed,True,9.0,26.0,0.11,"$100,000+",Home Improvement,E
FCFC3563412895889C1A48D,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,MT,Employed,True,6.0,21.0,0.39,"$25,000-49,999",Debt Consolidation,HR
F5EC3531576687584FB4D8E,,36,Past Due (1-15 days),0.28974,0.2511,D,MD,Employed,True,14.0,32.0,0.21,"$75,000-99,999",Debt Consolidation,D
208935608544245859241AE,,60,Past Due (31-60 days),0.23656,0.2118,C,OK,Employed,True,5.0,14.0,0.17,"$25,000-49,999",Debt Consolidation,C
6F893549996669337DEB513,,36,Past Due (91-120 days),0.33553,0.2958,E,GA,Employed,False,2.0,40.0,0.08,"$25,000-49,999",Home Improvement,E
4FD23560899420670F43F70,,60,Past Due (>120 days),0.3302,0.303,E,MI,Employed,False,6.0,26.0,0.35,"$50,000-74,999",Debt Consolidation,E
49053554948062153BC8D87,,36,Past Due (16-30 days),0.32333,0.2839,E,NV,Employed,False,10.0,20.0,0.35,"$25,000-49,999",Home Improvement,E
BA753552639350957EBDF1A,,36,Past Due (16-30 days),0.35796999999999995,0.3177,HR,MI,Employed,False,4.0,33.0,0.33,"$1-24,999",Auto,HR
ED653553197724920B282CE,,36,Past Due (31-60 days),0.30398000000000003,0.265,E,TN,Employed,False,9.0,18.0,0.39,"$75,000-99,999",Auto,E
F0AF35726746125331D2915,,60,Past Due (1-15 days),0.16499,0.1419,B,KY,Employed,True,10.0,36.0,0.4,"$100,000+",Debt Consolidation,B
1F3A3529688160741700DDC,,36,Past Due (91-120 days),0.2951,0.2599,D,NY,Employed,True,9.0,28.0,0.22,"$25,000-49,999",Debt Consolidation,D
1EBE3543673573276C4D602,,60,Past Due (1-15 days),0.25451,0.2293,C,TN,Full-time,True,9.0,34.0,0.37,"$100,000+",Home Improvement,C
FE25355817635563991D615,,60,Past Due (31-60 days),0.27554,0.2498,C,IL,Employed,False,4.0,6.0,0.06,"$75,000-99,999",Home Improvement,C
FDDD35553003034994E7F4A,,60,Past Due (1-15 days),0.28324,0.2573,D,KS,Not employed,False,7.0,29.0,,Not employed,Other,D
34C335526617089473645CE,,36,Past Due (61-90 days),0.19921,0.1626,B,PA,Employed,False,2.0,11.0,0.08,"$50,000-74,999",Debt Consolidation,B
F1743548097283169D596B5,,60,Past Due (61-90 days),0.27462,0.2489,C,MO,Employed,True,3.0,9.0,0.05,"$25,000-49,999",Home Improvement,C
52003527720752070A4132E,,36,Past Due (1-15 days),0.22362,0.1899,C,NY,Employed,False,5.0,27.0,0.34,"$25,000-49,999",Debt Consolidation,C
1F3A355143034040062807F,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,KY,Employed,False,10.0,53.0,0.56,"$25,000-49,999",Debt Consolidation,HR
1CF63562243085026D5DA19,,36,Past Due (61-90 days),0.24758,0.2099,C,FL,Employed,True,17.0,36.0,0.17,"$100,000+",Home Improvement,C
B3663580395037689044CF0,,36,Past Due (1-15 days),0.23121,0.1939,C,SC,Employed,True,11.0,42.0,0.29,"$75,000-99,999",Debt Consolidation,C
A1CA35869869875513244B0,,36,Past Due (1-15 days),0.19645,0.1599,B,DC,Employed,False,16.0,31.0,0.33,"$75,000-99,999",Debt Consolidation,B
FE7635898535876798E1A1B,,60,Past Due (31-60 days),0.19323,0.1695,C,NY,Employed,True,23.0,70.0,0.19,"$100,000+",Debt Consolidation,C
FE4D35507275059098832FB,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,MS,Employed,False,12.0,51.0,0.47,"$75,000-99,999",Household Expenses,HR
65F23545642442988314FCB,,36,Past Due (1-15 days),0.28851,0.2499,D,ID,Employed,True,9.0,17.0,0.24,"$25,000-49,999",Business,D
5A2235821037639610DF3F5,,60,Past Due (61-90 days),0.20081,0.1769,B,SC,Employed,True,11.0,25.0,0.33,"$75,000-99,999",Debt Consolidation,B
A04635306805850023BBC56,,60,Past Due (91-120 days),0.22029,0.2056,B,GA,Full-time,False,13.0,39.0,0.35,"$25,000-49,999",Debt Consolidation,B
660335245558525226DAC9C,,36,Past Due (1-15 days),0.28339000000000003,0.2449,D,NJ,Employed,False,7.0,35.0,0.34,"$25,000-49,999",Debt Consolidation,D
DD0D35325304545274B66B3,,36,Past Due (91-120 days),0.19546,0.1664,B,RI,Employed,False,4.0,20.0,0.15,"$50,000-74,999",Other,B
AB3235751843920188FA9BF,,36,Past Due (91-120 days),0.35356,0.3134,HR,VA,Self-employed,False,8.0,14.0,,"$100,000+",Business,HR
75923567090633767E6DD63,,36,Past Due (1-15 days),0.08829,0.0749,AA,MO,Employed,False,9.0,32.0,0.15,"$75,000-99,999",Debt Consolidation,AA
1D7235842374726714BFB56,,36,Past Due (31-60 days),0.22712,0.1899,C,OH,Employed,False,10.0,18.0,0.32,"$1-24,999",Debt Consolidation,C
4A52355482672356490D254,,36,Past Due (31-60 days),0.21434,0.1774,C,CO,Retired,False,14.0,34.0,0.76,"$25,000-49,999",Other,C
50AC3581286647836ABEFC7,,36,Past Due (31-60 days),0.32538,0.2859,E,GA,Employed,False,9.0,22.0,0.28,"$25,000-49,999",Debt Consolidation,E
B3DF3543913143616F547C2,,60,Past Due (31-60 days),0.31375,0.287,D,MD,Employed,True,7.0,39.0,0.16,"$75,000-99,999",Debt Consolidation,D
20C735467625620472F4D11,,60,Past Due (91-120 days),0.27462,0.2489,C,TX,Employed,False,6.0,13.0,0.33,"$50,000-74,999",Debt Consolidation,C
F57335597381129780292F4,,36,Past Due (91-120 days),0.21434,0.1774,C,GA,Employed,True,9.0,13.0,0.22,"$25,000-49,999",Business,C
201235280576197088880C2,,36,Past Due (1-15 days),0.2951,0.2599,D,NY,Employed,False,5.0,24.0,0.14,"$75,000-99,999",Debt Consolidation,D
6FBC354096284013150A933,,60,Past Due (1-15 days),0.14766,0.1296,A,MO,Employed,True,9.0,27.0,0.12,"$100,000+",Wedding Loans,A
AAC13499487775850D7DC2D,,36,Past Due (91-120 days),0.31053000000000003,0.275,D,NY,Employed,False,7.0,17.0,0.14,"$50,000-74,999",Debt Consolidation,D
696D3576678500730073CD1,,36,Past Due (1-15 days),0.31032,0.2712,E,MD,Employed,True,13.0,24.0,0.14,"$75,000-99,999",Debt Consolidation,E
69723591862093268D573ED,,36,Past Due (1-15 days),0.20984,0.17300000000000001,C,IN,Employed,False,13.0,29.0,0.16,"$25,000-49,999",Debt Consolidation,C
76CC35675630916872C9232,,36,Past Due (61-90 days),0.2878,0.2492,D,IL,Employed,True,12.0,42.0,0.29,"$75,000-99,999",Medical/Dental,D
76F53596095284814A2E8A8,,60,Past Due (31-60 days),0.21832,0.19399999999999998,C,CA,Employed,False,11.0,53.0,0.17,"$100,000+",Debt Consolidation,C
ED263591793673048AF5482,,60,Past Due (91-120 days),0.30337,0.2769,E,NY,Employed,False,8.0,43.0,0.18,"$50,000-74,999",Other,E
ED3835759062398002B51F7,,36,Past Due (1-15 days),0.2878,0.2492,D,TX,Employed,False,10.0,17.0,0.09,"$75,000-99,999",Large Purchases,D
80403540743471976E90377,,36,Past Due (91-120 days),0.35796999999999995,0.3177,HR,MD,Employed,True,12.0,50.0,0.39,"$50,000-74,999",Other,HR
80683596417650390C4B5C0,,60,Past Due (1-15 days),0.28848,0.2624,E,IL,Employed,True,9.0,16.0,0.51,"$25,000-49,999",Debt Consolidation,E
17EA35400629785417B7594,,36,Past Due (1-15 days),0.17359000000000002,0.1449,B,KY,Other,True,10.0,16.0,0.14,"$25,000-49,999",Debt Consolidation,B
96A9354566942897534F8C5,,36,Past Due (1-15 days),0.33973000000000003,0.2999,E,NC,Employed,False,15.0,44.0,0.41,"$50,000-74,999",Debt Consolidation,E
C46A35784065900712A692E,,36,Past Due (61-90 days),0.25781,0.2199,D,WA,Other,False,11.0,37.0,,"$100,000+",Debt Consolidation,D
C47935647864870580A6F8F,,36,Past Due (16-30 days),0.13138,0.1034,A,TX,Employed,True,10.0,21.0,0.22,"$50,000-74,999",Taxes,A
96E83583917701875E0D04B,,60,Past Due (61-90 days),0.24282,0.2179,C,MO,Employed,True,11.0,35.0,0.51,"$50,000-74,999",Debt Consolidation,C
19F1357151209412364976C,,60,Past Due (16-30 days),0.26877,0.2432,D,FL,Employed,False,10.0,42.0,0.35,"$50,000-74,999",Engagement Ring,D
5D9A3539854673357912B43,,36,Past Due (61-90 days),0.24246,0.2049,C,CA,Employed,False,2.0,41.0,0.18,"$50,000-74,999",Debt Consolidation,C
5D9C3555246339648D63CAE,,60,Past Due (91-120 days),0.15936,0.1364,A,MI,Employed,False,6.0,26.0,0.12,"$25,000-49,999",Medical/Dental,A
1EBE355602150976670EE31,,36,Past Due (61-90 days),0.31012,0.271,E,OH,Employed,True,6.0,7.0,0.2,"$25,000-49,999",Debt Consolidation,E
976135292323676680D6FBE,,36,Past Due (16-30 days),0.2951,0.2599,D,OH,Employed,True,3.0,35.0,0.26,"$25,000-49,999",Home Improvement,D
51E535885726853034A8CAA,,60,Past Due (1-15 days),0.27637,0.2506,D,OH,Employed,True,7.0,15.0,0.25,"$50,000-74,999",Home Improvement,D
97A03559029650059EB1DA2,,60,Past Due (91-120 days),0.29464,0.2684,D,UT,Employed,True,11.0,46.0,0.25,"$50,000-74,999",Debt Consolidation,D
CC9D3562493873806981420,,36,Past Due (1-15 days),0.2878,0.2492,D,IN,Employed,True,9.0,43.0,0.12,"$100,000+",Debt Consolidation,D
FA033553597346067E9A305,,60,Past Due (1-15 days),0.35838000000000003,0.3304,E,OR,Employed,False,16.0,28.0,0.21,"$75,000-99,999",Vacation,E
20D5359493088426868B8E4,,36,Past Due (1-15 days),0.1899,0.1535,B,IL,Employed,False,9.0,51.0,0.33,"$25,000-49,999",Debt Consolidation,B
67A13589071281993CD59D7,,60,Past Due (91-120 days),0.30337,0.2769,E,MN,Employed,True,17.0,44.0,0.36,"$75,000-99,999",Debt Consolidation,E
BF2E3550198251980D47DF2,,36,Past Due (61-90 days),0.22742,0.1902,C,FL,Employed,True,13.0,46.0,0.24,"$50,000-74,999",Other,C
D92F35266885466772EC8E8,,36,Past Due (91-120 days),0.16055999999999998,0.139,A,IL,Employed,True,4.0,13.0,0.18,"$25,000-49,999",Home Improvement,A
21393551338832979437E0E,,36,Past Due (16-30 days),0.35796999999999995,0.3177,HR,VA,Employed,False,6.0,34.0,0.35,"$50,000-74,999",Business,HR
52213549926855408046DEE,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,NY,Employed,False,3.0,4.0,0.06,"$75,000-99,999",Debt Consolidation,HR
983E35625746870277B6F22,,36,Past Due (1-15 days),0.26528,0.2272,D,MA,Employed,False,7.0,19.0,0.33,"$25,000-49,999",Auto,D
8C2535526368145579D7591,,60,Past Due (31-60 days),0.35365,0.3258,E,AL,Employed,False,10.0,38.0,0.36,"$25,000-49,999",Debt Consolidation,E
B73B3577378952622698496,,36,Past Due (31-60 days),0.20462,0.1679,B,TX,Employed,True,13.0,28.0,0.34,"$100,000+",Debt Consolidation,B
21A135697306942814CA509,,60,Past Due (91-120 days),0.22262,0.1982,B,NC,Employed,False,9.0,27.0,0.36,"$25,000-49,999",Business,B
E89535162021533533EDFA1,,60,Past Due (91-120 days),0.32958000000000004,0.3049,D,GA,Employed,True,17.0,51.0,0.24,"$100,000+",Debt Consolidation,D
1A1835122774579622D8A76,,36,Past Due (61-90 days),0.22872,0.1949,C,KS,Employed,True,11.0,63.0,0.27,"$75,000-99,999",Other,C
A75C3573158250985932B45,,36,Past Due (16-30 days),0.26528,0.2272,D,MA,Employed,False,10.0,22.0,0.22,"$50,000-74,999",Debt Consolidation,D
1E363556231590161C5CD2E,,36,Past Due (16-30 days),0.22712,0.1899,C,NC,Employed,True,8.0,31.0,0.46,"$25,000-49,999",Business,C
BB1435401326441834F5EBF,,36,Past Due (61-90 days),0.26681,0.2287,D,LA,Employed,True,7.0,12.0,0.7,"$25,000-49,999",Debt Consolidation,D
F3EA3589305218111D0E466,,60,Past Due (31-60 days),0.21566,0.1914,C,RI,Employed,True,4.0,25.0,0.27,"$75,000-99,999",Debt Consolidation,C
219C3561860819387B37E5A,,60,Past Due (91-120 days),0.25861,0.2333,C,OH,Employed,True,16.0,29.0,0.17,"$50,000-74,999",Auto,C
077E3509986695734D22BDD,,36,Past Due (1-15 days),0.35643,0.3199,HR,TX,Other,False,0.0,4.0,0.04,"$25,000-49,999",Home Improvement,HR
220435967544677450A68E2,,60,Past Due (61-90 days),0.2214,0.19699999999999998,C,NC,Employed,True,5.0,18.0,0.23,"$1-24,999",Other,C
712435620427399928FF483,,36,Past Due (1-15 days),0.22712,0.1899,C,IL,Employed,True,2.0,22.0,0.28,"$25,000-49,999",Other,C
A3553590168977789CA68F7,,60,Past Due (91-120 days),0.30337,0.2769,E,CA,Employed,False,6.0,19.0,0.28,"$50,000-74,999",Debt Consolidation,E
09713562355670615340FCC,,36,Past Due (>120 days),0.23939,0.2019,C,GA,Employed,True,5.0,17.0,0.22,"$50,000-74,999",Debt Consolidation,C
AA7D3565986296659D19EA5,,36,Past Due (91-120 days),0.33286,0.2932,E,NY,Employed,False,4.0,11.0,0.19,"$50,000-74,999",Other,E
B2EC3554159036555F5EE0C,,36,Past Due (16-30 days),0.33051,0.2909,E,MI,Other,False,3.0,42.0,0.2,"$25,000-49,999",Debt Consolidation,E
9B673535894026460013A5E,,36,Past Due (61-90 days),0.35285,0.3127,HR,FL,Other,True,9.0,47.0,8.53,"$1-24,999",Debt Consolidation,HR
BAE53584942343537C28722,,60,Past Due (16-30 days),0.17522,0.1519,B,AL,Employed,False,11.0,18.0,0.36,"$25,000-49,999",Debt Consolidation,B
7EDC35669708214121DC3D6,,36,Past Due (1-15 days),0.25013,0.2124,C,TX,Employed,True,9.0,30.0,0.3,"$75,000-99,999",Debt Consolidation,C
FB9435845770586450B7DA4,,36,Past Due (1-15 days),0.31032,0.2712,E,VA,Employed,False,4.0,22.0,0.12,"$50,000-74,999",Large Purchases,E
C0AF3587922991797F8CFC2,,60,Past Due (31-60 days),0.27637,0.2506,D,CT,Employed,True,9.0,23.0,0.12,"$100,000+",Household Expenses,D
ABFA3579984634436E5E621,,36,Past Due (1-15 days),0.24246,0.2049,C,NY,Employed,False,4.0,29.0,0.32,"$25,000-49,999",Household Expenses,C
21803552682889840F0D9A3,,36,Past Due (16-30 days),0.22742,0.1902,C,NC,Self-employed,False,5.0,40.0,,"$100,000+",Business,C
1C3C355628011984987B426,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,CA,Employed,False,9.0,21.0,0.15,"$100,000+",Business,HR
727A3559642584123CCD188,,60,Past Due (16-30 days),0.29464,0.2684,D,KS,Employed,False,5.0,16.0,0.28,"$25,000-49,999",Debt Consolidation,D
A73F3546557572726A4BF98,,36,Past Due (1-15 days),0.22742,0.1902,C,WA,Employed,False,4.0,6.0,0.28,"$1-24,999",Motorcycle,C
9C193514802851452E10832,,60,Past Due (31-60 days),0.14768,0.134,A,GA,Employed,False,4.0,7.0,0.13,"$50,000-74,999",Other,A
23413554404299669152D5A,,36,Past Due (1-15 days),0.33665,0.2969,E,MA,Other,False,4.0,14.0,0.59,"$1-24,999",Medical/Dental,E
092835812351393553C12AD,,36,Past Due (91-120 days),0.25371,0.2159,C,NV,Employed,True,31.0,62.0,0.25,"$100,000+",Debt Consolidation,C
0A11358614162557668C43B,,36,Past Due (1-15 days),0.13138,0.1034,A,FL,Employed,True,13.0,26.0,0.39,"$75,000-99,999",Debt Consolidation,A
60853578558152734496988,,60,Past Due (1-15 days),0.26128,0.2359,D,MS,Employed,True,11.0,66.0,0.38,"$25,000-49,999",Home Improvement,D
67D435437737488145A9E6A,,36,Past Due (31-60 days),0.35796999999999995,0.3177,HR,LA,Other,False,3.0,17.0,0.19,"$1-24,999",Other,HR
DE523549037885382C33D48,,60,Past Due (31-60 days),0.28704,0.261,D,MO,Part-time,False,8.0,33.0,0.35,"$25,000-49,999",Debt Consolidation,D
232E3583982008167F39988,,60,Past Due (61-90 days),0.22693,0.2024,C,PA,Employed,True,3.0,29.0,0.03,"$50,000-74,999",Auto,C
72C33588481852752E15864,,36,Past Due (1-15 days),0.22712,0.1899,C,TN,Employed,True,8.0,20.0,0.39,"$25,000-49,999",Debt Consolidation,C
DE77355495397952733253A,,36,Past Due (61-90 days),0.25781,0.2199,D,WV,Employed,True,10.0,47.0,0.35,"$50,000-74,999",Debt Consolidation,D
C0EE354797466413416B44A,,36,Past Due (16-30 days),0.33553,0.2958,E,IN,Employed,True,6.0,33.0,0.14,"$50,000-74,999",Home Improvement,E
21F53546152122144D03AE8,,36,Past Due (16-30 days),0.35796999999999995,0.3177,HR,FL,Employed,False,10.0,35.0,0.25,"$100,000+",Debt Consolidation,HR
9F4735523098411899E2A3F,,36,Past Due (16-30 days),0.22742,0.1902,C,NY,Employed,True,6.0,21.0,,"$75,000-99,999",Business,C
0AA23580916171239C8BCC5,,60,Past Due (1-15 days),0.33698,0.3096,E,FL,Employed,False,8.0,13.0,0.37,"$25,000-49,999",Debt Consolidation,E
5D2A3554619452413E220EC,,60,Past Due (61-90 days),0.2893,0.2632,D,AL,Employed,False,4.0,26.0,0.21,"$25,000-49,999",Debt Consolidation,D
C3003571072163950AAB428,,36,Past Due (61-90 days),0.28032,0.2419,D,MI,Employed,False,4.0,27.0,0.18,"$75,000-99,999",Debt Consolidation,D
9F6F3560086280548204297,,36,Past Due (31-60 days),0.32538,0.2859,E,IL,Employed,False,9.0,47.0,0.14,"$25,000-49,999",Household Expenses,E
C7A4358556632933068401D,,36,Past Due (1-15 days),0.25013,0.2124,C,TX,Employed,False,14.0,33.0,0.46,"$75,000-99,999",Debt Consolidation,C
A5283546399388286600310,,60,Past Due (1-15 days),0.27462,0.2489,C,NY,Employed,False,8.0,17.0,,"$50,000-74,999",Business,C
24AC3556577112751783B6B,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,NY,Full-time,False,7.0,33.0,0.09,"$50,000-74,999",Taxes,HR
72133592988602596C14691,,36,Past Due (61-90 days),0.21699,0.18,C,OH,Employed,True,14.0,32.0,0.42,"$25,000-49,999",Debt Consolidation,C
BAD935789554581707A454A,,60,Past Due (61-90 days),0.19364,0.1699,B,FL,Other,False,12.0,28.0,0.31,"$25,000-49,999",Debt Consolidation,B
245F3580592425568BA08A1,,36,Past Due (61-90 days),0.25371,0.2159,C,MI,Employed,True,12.0,30.0,0.51,"$25,000-49,999",Debt Consolidation,C
A88735350393422473D7CF4,,60,Past Due (1-15 days),0.1831,0.1644,A,GA,Employed,True,6.0,38.0,0.09,"$75,000-99,999",Other,A
687E359200888881201565D,,36,Past Due (1-15 days),0.19859,0.162,B,MA,Employed,False,9.0,14.0,0.39,"$50,000-74,999",Debt Consolidation,B
0A5E3558322335416FBC838,,36,Past Due (1-15 days),0.2706,0.2324,D,IL,Employed,True,1.0,18.0,0.07,"$25,000-49,999",Household Expenses,D
1A693591473796352C66D38,,36,Past Due (1-15 days),0.17601,0.1399,B,CA,Employed,True,9.0,24.0,0.16,"$50,000-74,999",Debt Consolidation,B
21AB3524211741378F73CDA,,60,Past Due (61-90 days),0.20436,0.1899,B,KY,Employed,True,6.0,37.0,0.11,"$50,000-74,999",Debt Consolidation,B
6AC6354333323026739B140,,36,Past Due (91-120 days),0.12427,0.0964,A,GA,Employed,True,9.0,33.0,0.19,"$50,000-74,999",Home Improvement,A
56043577203496778EB6D91,,36,Past Due (16-30 days),0.29537,0.2566,D,WI,Employed,False,7.0,26.0,0.14,"$50,000-74,999",Taxes,D
6ACE3561238183637845BD5,,60,Past Due (1-15 days),0.32321,0.2962,E,OR,Other,True,13.0,21.0,0.44,"$1-24,999",Debt Consolidation,E
DBAB3550234053279C09218,,36,Past Due (1-15 days),0.28851,0.2499,D,MA,Employed,False,7.0,23.0,0.27,"$25,000-49,999",Debt Consolidation,D
BCAE3543109608046E46A27,,60,Past Due (16-30 days),0.27246,0.2468,C,PA,Employed,False,5.0,18.0,0.07,"$25,000-49,999",Household Expenses,C
C2C63588989598112973E3E,,36,Past Due (61-90 days),0.2353,0.1979,C,KY,Employed,False,4.0,22.0,0.1,"$50,000-74,999",Other,C
21BE35763907531816BFCB4,,36,Past Due (31-60 days),0.21025,0.1734,C,FL,Self-employed,False,13.0,49.0,,"$100,000+",Business,C
1ABE3554742725015F22394,,36,Past Due (1-15 days),0.21434,0.1774,C,IL,Part-time,True,13.0,29.0,,$0,Debt Consolidation,C
1AEB3551671319248BA693C,,36,Past Due (31-60 days),0.19921,0.1626,B,VA,Employed,False,1.0,17.0,0.03,"$100,000+",Debt Consolidation,B
1AF73593568865792495327,,60,Past Due (1-15 days),0.25625,0.231,D,MN,Employed,False,8.0,24.0,0.13,"$50,000-74,999",Taxes,D
1E293559336111037AE3D99,,60,Past Due (1-15 days),0.29464,0.2684,D,CT,Employed,True,16.0,55.0,0.28,"$50,000-74,999",Other,D
A68E358366554928253EFB5,,60,Past Due (16-30 days),0.18852,0.1649,B,GA,Employed,True,10.0,54.0,0.24,"$100,000+",Debt Consolidation,B
AB4F3569393536904D7E6AB,,36,Past Due (1-15 days),0.30285,0.2639,E,OH,Employed,True,11.0,41.0,0.13,"$100,000+",Taxes,E
48A73525852499347169305,,36,Past Due (16-30 days),0.35643,0.3199,E,PA,Employed,False,6.0,19.0,0.47,"$25,000-49,999",Debt Consolidation,E
C4BA3560966365222C1DB8B,,36,Past Due (16-30 days),0.26528,0.2272,D,MA,Employed,True,6.0,26.0,0.17,"$100,000+",Medical/Dental,D
A6B835481016483545F416F,,36,Past Due (31-60 days),0.35796999999999995,0.3177,HR,CA,Other,True,8.0,30.0,0.19,"$25,000-49,999",Home Improvement,HR
24D33559594542605E62E48,,36,Past Due (16-30 days),0.35796999999999995,0.3177,HR,PA,Employed,True,21.0,53.0,0.38,"$50,000-74,999",Taxes,HR
9BBA3595396517346274091,,36,Past Due (1-15 days),0.22773,0.1905,C,TX,Employed,True,10.0,49.0,0.32,"$100,000+",Business,C
1E0C35909003794866F878E,,60,Past Due (1-15 days),0.24754,0.2225,D,AR,Employed,True,9.0,15.0,0.4,"$50,000-74,999",Debt Consolidation,D
CC173571166458473AE48FA,,36,Past Due (1-15 days),0.29537,0.2566,D,VA,Self-employed,False,12.0,22.0,,"$100,000+",Debt Consolidation,D
726A3536738884007E3649A,,36,Past Due (>120 days),0.17359000000000002,0.1449,B,FL,Employed,False,3.0,17.0,0.09,"$25,000-49,999",Household Expenses,B
0BA43580098779832145ABF,,36,Past Due (61-90 days),0.28032,0.2419,D,CT,Employed,True,8.0,45.0,0.09,"$100,000+",Debt Consolidation,D
E7553552500125364C2C1B7,,36,Past Due (1-15 days),0.20462,0.1679,B,CA,Employed,False,3.0,29.0,0.12,"$75,000-99,999",Business,B
BE9E35647821895430661AC,,60,Past Due (1-15 days),0.26528,0.2398,C,FL,Employed,False,5.0,56.0,0.18,"$50,000-74,999",Business,C
